claim_nbr,order_nbr,contract,license,name,addr,city,state,gpo,invoice_date,invoice_nbr,part,ship_qty,uom,sale,rebate
,2311089413,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,03/13/2024,2311089413,646,4.0,CS,505.52,0.0
,2311094445,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/12/2024,2311094445,946,0.3,CS,47.22,0.0
,2310972396,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,03/12/2024,2310972396,648,1.0,CS,155.04,0.0
,2311032463,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,03/12/2024,2311032463,656,2.0,CS,274.3,0.0
,2310972397,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,03/12/2024,2310972397,648,1.0,CS,155.04,0.0
,2311000764,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,03/12/2024,2311000764,656,3.0,CS,411.45000000000005,0.0
,2311085927,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/12/2024,2311085927,648,0.5,CS,77.5,0.0
,2311076376,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/11/2024,2311076376,648,0.2,CS,30.4,0.0
,2311080921,R705T1,VXE3,JOHNS HOPKINS ALL CHILDRENS HOSPITA,501 6TH AVE S,SAINT PETERSBURG,FL,MEDASSETS,03/12/2024,2311080921,645,2.0,CS,289.88,0.0
,2311095101,R705T1,KOGP,REDLANDS COMMUNITY HOSPITAL (BULK),350 TERRACINA BLVD,REDLANDS,CA,MEDASSETS,03/12/2024,2311095101,645,0.1,CS,14.49,0.0
,2311110496,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/12/2024,2311110496,656,1.0,CS,139.89,0.0
,2311142539,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(BULK),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/12/2024,2311142539,646,1.0,CS,126.38,0.0
,2311168309,R705T1,Q7QB,WMC - LUM ON PALLETS,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/13/2024,2311168309,974,1.0,CS,220.01,0.0
,2311274502,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/13/2024,2311274502,648,1.0,CS,155.0,0.0
,2311288960,R705T1,29WN,EAST OHIO REGIONAL HOSPITAL,90 N 4TH ST,MARTINS FERRY,OH,MEDASSETS,03/13/2024,2311288960,648,1.0,CS,155.04,0.0
,2311197299,R705T1,CUS2,UNIV OF MARYLAND MED CTR LUM,621 W REDWOOD ST,BALTIMORE,MD,MEDASSETS,03/12/2024,2311197299,957,1.0,CS,128.21,0.0
,2311199537,R705T1,OLWT,WILSON HEALTH,915 W MICHIGAN ST,SIDNEY,OH,MEDASSETS,03/11/2024,2311199537,974,0.2,CS,44.0,0.0
,2311237342,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/13/2024,2311237342,648,0.2,CS,31.02,0.0
,2311246958,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,02/28/2024,2311246958,646,9.0,CS,1137.42,0.0
,2311270613,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/13/2024,2311270613,946,0.2,CS,31.48,0.0
,2311250748,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/13/2024,2311250748,648,0.2,CS,30.4,0.0
,2311307850,R705T1,6NHJ,JOHNSTON SMITHFIELD,514 N BRIGHTLEAF BLVD,SMITHFIELD,NC,MEDASSETS,03/02/2024,2311307850,647,1.0,CS,154.84,0.0
,2311351914,R705T1,AUJC,HARRISON MEMORIAL HOSPITAL,1210 KY HIGHWAY 36 E,CYNTHIANA,KY,MEDASSETS,03/14/2024,2311351914,648,0.3,CS,46.5,0.0
,2311461859,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/13/2024,2311461859,648,0.1,CS,15.2,0.0
,2311467789,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,03/14/2024,2311467789,974,1.0,CS,215.7,0.0
,2311351054,R705T1,KGJM,UNIVER OF MD-ST JOSEPH MED CTR-TRIA,7601 OSLER DR,TOWSON,MD,MEDASSETS,03/13/2024,2311351054,648,1.0,CS,155.04,0.0
,2311364454,R705T1,MKSO,BELLIN MEMORIAL HOSPITAL INC,905 CASS ST,GREEN BAY,WI,MEDASSETS,03/13/2024,2311364454,648,1.0,CS,155.04,0.0
,2311394659,R705T1,KN7T,WHITE COUNTY MEDICAL CENTER,3214 E RACE AVE,SEARCY,AR,MEDASSETS,03/14/2024,2311394659,656,1.0,CS,139.89,0.0
,2311465800,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/14/2024,2311465800,648,0.2,CS,30.4,0.0
,2311489942,R705T1,3KWC,CRYSTAL RUN TRANSFORMATION SERVICES,155 CRYSTAL RUN RD,MIDDLETOWN,NY,MEDASSETS,03/14/2024,2311489942,648,0.5,CS,77.5,0.0
,2311554156,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/16/2024,2311554156,645,0.2,CS,29.0,0.0
,2311465854,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/14/2024,2311465854,648,0.2,CS,30.4,0.0
,2311463536,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/14/2024,2311463536,648,0.3,CS,46.5,0.0
,2311554155,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/16/2024,2311554155,645,0.2,CS,29.0,0.0
,2311515850,R705T2,W479,UPPER VALLEY MEDICAL CENTER,3130 N COUNTY ROAD 25A,TROY,OH,MEDASSETS,03/14/2024,2311515850,957,3.0,CS,377.1,0.0
,2309532025,R705T1,6S37,LAC-USC MEDICAL CENTER (BULK),2053 MARENGO ST,LOS ANGELES,CA,MEDASSETS,02/21/2024,2309532025,976,-1.0,CS,-203.08,0.0
,2311554185,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/16/2024,2311554185,648,0.3,CS,46.5,0.0
,2311517826,R705T1,LRII,UNIV OF KANSAS HS-INDIAN CREEK,10710 NALL AVE,OVERLAND PARK,KS,MEDASSETS,03/09/2024,2311517826,974,2.0,CS,440.02,0.0
,2311554138,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/16/2024,2311554138,648,0.2,CS,31.02,0.0
,2311554178,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/16/2024,2311554178,648,0.2,CS,31.02,0.0
,2311546689,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,03/13/2024,2311546689,648,1.0,CS,155.04,0.0
,2311575860,R705T1,X917,COREWELL HEALTH FARMINGTON HILLS HO,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,MEDASSETS,03/15/2024,2311575860,656,1.0,CS,139.89,0.0
,2311555877,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,03/15/2024,2311555877,957,0.3,CS,37.71,0.0
,2311577026,R705T1,ME21,EMORY 100 WOODRUFF CIR NE,100 WOODRUFF CIR NE,ATLANTA,GA,MEDASSETS,03/14/2024,2311577026,648,1.0,CS,155.04,0.0
,2311602959,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,03/15/2024,2311602959,656,1.0,CS,137.15,0.0
,2311624840,R705T1,P115,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTHHILLS BLVD,FAYETTEVILLE,AR,MEDASSETS,03/18/2024,2311624840,975,2.0,CS,440.44,0.0
,2311633842,R705T1,U733,WINNESHIEK MEDICAL CENTER,901 MONTGOMERY ST,DECORAH,IA,MEDASSETS,03/18/2024,2311633842,648,0.1,CS,15.5,0.0
,2311656901,R705T1,VXE3,JOHNS HOPKINS ALL CHILDRENS HOSPITA,501 6TH AVE S,SAINT PETERSBURG,FL,MEDASSETS,03/18/2024,2311656901,645,2.0,CS,289.88,0.0
,2311556707,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,03/15/2024,2311556707,946,0.1,CS,15.74,0.0
,2311586111,R705T1,V57S,MERCY MEDICAL CENTER,701 10TH ST SE,CEDAR RAPIDS,IA,MEDASSETS,03/15/2024,2311586111,648,1.0,CS,155.04,0.0
,2311584460,R705T1,S156,RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVE,AURORA,IL,MEDASSETS,03/15/2024,2311584460,957,2.0,CS,256.42,0.0
,2311640295,R705T1,RQL9,EMANUEL HOSPITAL,2801 N GANTENBEIN AVE,PORTLAND,OR,MEDASSETS,03/17/2024,2311640295,656,1.0,CS,139.89,0.0
,2311598609,R705T1,5DHG,VASCULAR AND INTERVENTIONAL PARTNER,22455 N MILLER RD STE B100,SCOTTSDALE,AZ,MEDASSETS,03/12/2024,2311598609,648,1.0,CS,155.04,0.0
,2311602959,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,03/15/2024,2311602959,656,1.0,CS,137.15,0.0
,2311602452,R705T1,RQL9,EMANUEL HOSPITAL,2801 N GANTENBEIN AVE,PORTLAND,OR,MEDASSETS,03/17/2024,2311602452,648,2.0,CS,310.08,0.0
,2311697717,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/17/2024,2311697717,648,1.0,CS,155.0,0.0
,2311776959,R705T1,W5ZF,VANDERBILT IMAGING (BULK),2000 RICHARD JONES RD STE 270,NASHVILLE,TN,MEDASSETS,03/14/2024,2311776959,656,1.0,CS,139.89,0.0
,2311776962,R705T1,W5ZF,VANDERBILT IMAGING (BULK),2000 RICHARD JONES RD STE 270,NASHVILLE,TN,MEDASSETS,03/18/2024,2311776962,656,1.0,CS,139.89,0.0
,2311774777,R705T1,P035,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,MEDASSETS,03/19/2024,2311774777,956,1.0,CS,158.0,0.0
,2311779344,R705T2,WFAZ,PMR WILDWOOD,2865 N REYNOLDS RD STE 170,TOLEDO,OH,MEDASSETS,03/13/2024,2311779344,957,12.0,CS,1508.4,0.0
,2311790134,R705T1,QTFA,MADIGAN ARMY MEDICAL CENTER,9040 FITZSIMMONS DR,TACOMA,WA,MEDASSETS,02/27/2024,2311790134,974,-2.0,CS,-440.02,0.0
,2311773066,R705T1,K7NK,SUMMIT MEDICAL GROUP,150 PARK AVE,FLORHAM PARK,NJ,MEDASSETS,03/15/2024,2311773066,648,1.0,CS,155.04,0.0
,2311775554,R705T1,R326,CAYUGA MEDICAL CENTER-AT ITHACA,101 DATES DR,ITHACA,NY,MEDASSETS,03/18/2024,2311775554,649,1.0,CS,155.09,0.0
,2311862900,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,03/18/2024,2311862900,974,1.0,CS,215.7,0.0
,2311835628,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,03/18/2024,2311835628,648,1.0,CS,155.04,0.0
,2311863970,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,03/18/2024,2311863970,646,2.0,CS,252.76,0.0
,2311862909,R705T2,DT9K,UNIVERSITY OF CINCINNATI - UCMC,331 ALBERT SABIN WAY,CINCINNATI,OH,MEDASSETS,03/18/2024,2311862909,974,1.0,CS,215.7,0.0
,2311821395,R705T1,S156,RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVE,AURORA,IL,MEDASSETS,03/15/2024,2311821395,956,1.0,CS,158.0,0.0
,2311810270,R705T1,GC6Q,LUTHERAN MC-SCL HEALTH FRONT RANGE,8300 W 38TH AVE,WHEAT RIDGE,CO,MEDASSETS,03/06/2024,2311810270,645,1.0,CS,144.94,0.0
,2311851990,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/18/2024,2311851990,646,4.0,CS,505.6,0.0
,2311893193,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/19/2024,2311893193,974,0.2,CS,44.0,0.0
,2311937832,R705T1,QTFA,MADIGAN ARMY MEDICAL CENTER,9040 FITZSIMMONS DR,TACOMA,WA,MEDASSETS,03/15/2024,2311937832,974,3.0,CS,660.03,0.0
,2311958455,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/20/2024,2311958455,946,0.3,CS,48.150000000000006,0.0
,2311958588,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/19/2024,2311958588,946,0.2,CS,31.48,0.0
,2311894069,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/18/2024,2311894069,648,1.2,CS,182.39999999999998,0.0
,2311943790,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/19/2024,2311943790,648,1.0,CS,155.0,0.0
,2311957059,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/19/2024,2311957059,646,0.1,CS,12.64,0.0
,2311958455,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/20/2024,2311958455,974,0.2,CS,44.0,0.0
,2312025025,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,03/19/2024,2312025025,974,1.0,CS,215.7,0.0
,2312038637,R705T1,3KWC,CRYSTAL RUN TRANSFORMATION SERVICES,155 CRYSTAL RUN RD,MIDDLETOWN,NY,MEDASSETS,03/19/2024,2312038637,648,0.3,CS,46.5,0.0
,2312066537,R705T1,Q882,DOYLESTOWN HOSPITAL,595 W STATE ST,DOYLESTOWN,PA,MEDASSETS,03/19/2024,2312066537,648,1.0,CS,155.04,0.0
,2312007911,R705T1,MKSO,BELLIN MEMORIAL HOSPITAL INC,905 CASS ST,GREEN BAY,WI,MEDASSETS,03/19/2024,2312007911,648,1.0,CS,155.04,0.0
,2312022925,R705T1,YFZS,NEUROSCIENCE GROUP,1305 W AMERICAN DR,NEENAH,WI,MEDASSETS,03/19/2024,2312022925,648,2.0,CS,310.08,0.0
,2312052782,R705T1,X917,COREWELL HEALTH FARMINGTON HILLS HO,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,MEDASSETS,03/18/2024,2312052782,656,1.0,CS,139.89,0.0
,2312133376,R705T1,VO33,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVE,PROVIDENCE,RI,MEDASSETS,03/20/2024,2312133376,648,1.0,CS,155.04,0.0
,2312162877,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/20/2024,2312162877,648,0.6,CS,91.19999999999999,0.0
,2312137455,R705T1,R326,CAYUGA MEDICAL CENTER-AT ITHACA,101 DATES DR,ITHACA,NY,MEDASSETS,03/21/2024,2312137455,646,0.1,CS,12.64,0.0
,2312138609,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,03/20/2024,2312138609,648,0.3,CS,46.5,0.0
,2312162958,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/20/2024,2312162958,656,1.0,CS,139.89,0.0
,2312167628,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/21/2024,2312167628,946,0.3,CS,48.150000000000006,0.0
,2312182713,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/20/2024,2312182713,646,0.3,CS,37.92,0.0
,2312182709,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/20/2024,2312182709,648,0.2,CS,31.02,0.0
,2312201830,R705T1,UOL7,ARNOT-OGDEN MEDICAL CENTER,600 ROE AVE,ELMIRA,NY,MEDASSETS,03/19/2024,2312201830,648,1.0,CS,155.04,0.0
,2312098380,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/20/2024,2312098380,648,0.3,CS,46.5,0.0
,2312162682,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/20/2024,2312162682,946,0.3,CS,48.150000000000006,0.0
,2312167628,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/21/2024,2312167628,974,0.2,CS,44.0,0.0
,2312296561,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,03/13/2024,2312296561,974,4.0,CS,862.8,0.0
,2312326078,R705T1,MF5W,GOOD SAMARITAN HOSPITAL,1015 NW 22ND AVE,PORTLAND,OR,MEDASSETS,03/22/2024,2312326078,648,1.0,CS,155.04,0.0
,2312296558,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,03/12/2024,2312296558,656,1.0,CS,137.15,0.0
,2312336351,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,03/22/2024,2312336351,656,1.0,CS,139.9,0.0
,2312320877,R705T1,RQL9,EMANUEL HOSPITAL,2801 N GANTENBEIN AVE,PORTLAND,OR,MEDASSETS,03/22/2024,2312320877,646,2.0,CS,252.76,0.0
,2312348657,R705T1,R326,CAYUGA MEDICAL CENTER-AT ITHACA,101 DATES DR,ITHACA,NY,MEDASSETS,03/20/2024,2312348657,646,0.1,CS,12.64,0.0
,2312222201,R705T1,X6IX,UNIV OF KANSAS HS-BELL DOCK,2015 W 39TH ST,KANSAS CITY,KS,MEDASSETS,03/21/2024,2312222201,956,1.0,CS,158.0,0.0
,2312273932,R705T1,P115,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTHHILLS BLVD,FAYETTEVILLE,AR,MEDASSETS,03/16/2024,2312273932,656,1.0,CS,139.89,0.0
,2312287426,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/21/2024,2312287426,648,0.2,CS,31.02,0.0
,2312289577,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,03/21/2024,2312289577,648,1.0,CS,155.04,0.0
,2312287053,R705T1,5R0F,MEDSTAR RADIOLOGY NETW ROCKVILLE,3202 TOWER OAKS BLVD STE 120,ROCKVILLE,MD,MEDASSETS,03/21/2024,2312287053,656,2.0,CS,279.78,0.0
,2312343029,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,02/28/2024,2312343029,646,1.0,CS,126.38,0.0
,2312343032,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,03/21/2024,2312343032,646,4.0,CS,505.52,0.0
,2312423479,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,03/22/2024,2312423479,957,0.2,CS,25.14,0.0
,2312343030,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,03/13/2024,2312343030,646,6.0,CS,758.28,0.0
,2312416272,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/22/2024,2312416272,957,0.6,CS,75.42,0.0
,2312429087,R705T1,R158,HIGHLAND HOSPITAL-ROCHESTER (LUM),1000 SOUTH AVE,ROCHESTER,NY,MEDASSETS,03/23/2024,2312429087,648,0.2,CS,31.02,0.0
,2312425012,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/23/2024,2312425012,648,0.4,CS,62.04,0.0
,2312459866,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/22/2024,2312459866,946,0.3,CS,48.150000000000006,0.0
,2312463897,R705T2,XNYW,PROMEDICA COLDWATER REGIONAL HOSPIT,274 E CHICAGO ST,COLDWATER,MI,MEDASSETS,03/22/2024,2312463897,957,1.0,CS,125.7,0.0
,2312462624,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/24/2024,2312462624,974,0.2,CS,44.0,0.0
,2312462624,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/24/2024,2312462624,946,0.3,CS,48.150000000000006,0.0
,2312467064,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,03/22/2024,2312467064,645,0.8,CS,115.92,0.0
,2312425022,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/23/2024,2312425022,648,0.4,CS,62.04,0.0
,2312445680,R705T1,ME21,EMORY 100 WOODRUFF CIR NE,100 WOODRUFF CIR NE,ATLANTA,GA,MEDASSETS,03/14/2024,2312445680,648,1.0,CS,155.04,0.0
,2312453505,R705T1,DYQE,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVE,ZANESVILLE,OH,MEDASSETS,03/22/2024,2312453505,648,2.0,CS,310.08,0.0
,2312494885,R705T1,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/24/2024,2312494885,648,0.4,CS,62.04,0.0
,2312498257,R705T1,6D93,UMUC AT ABERDEEN,660 MCHENRY RD,ABERDEEN,MD,MEDASSETS,03/25/2024,2312498257,648,2.0,CS,310.08,0.0
,2312513403,R705T1,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,03/14/2024,2312513403,648,0.4,CS,62.04,0.0
,2312459866,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/22/2024,2312459866,974,0.2,CS,44.0,0.0
,2312531290,R705T1,C2ZD,NORTH TEXAS INSTITUTE OF NEUROLOGY,5150 WARREN PKWY BLDG 8,FRISCO,TX,MEDASSETS,03/25/2024,2312531290,647,1.0,CS,154.84,0.0
,2312551638,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL,33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,03/22/2024,2312551638,646,0.2,CS,25.28,0.0
,2312574799,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,03/25/2024,2312574799,648,4.0,CS,620.16,0.0
,2312653348,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,03/22/2024,2312653348,648,1.0,CS,152.0,0.0
,2312658532,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/26/2024,2312658532,946,0.3,CS,47.22,0.0
,2312595014,R705T1,EPDO,NICKLAUS CHILDRENS HOSPITAL,6150 SW 30TH ST,MIAMI,FL,MEDASSETS,03/21/2024,2312595014,646,3.0,CS,379.14,0.0
,2312629040,R705T1,Q7QB,WMC - LUM ON PALLETS,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/25/2024,2312629040,974,2.0,CS,440.02,0.0
,2312653628,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,03/25/2024,2312653628,957,0.6,CS,75.42,0.0
,2312573014,R705T1,R326,CAYUGA MEDICAL CENTER-AT ITHACA,101 DATES DR,ITHACA,NY,MEDASSETS,03/25/2024,2312573014,646,0.1,CS,12.64,0.0
,2312679374,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,03/25/2024,2312679374,974,3.0,CS,647.0999999999999,0.0
,2312711057,R705T1,CVBH,ANN AND ROBERT H LURIE CHILDRENS,200 E SUPERIOR ST,CHICAGO,IL,MEDASSETS,03/25/2024,2312711057,650,2.0,CS,270.82,0.0
,2312709475,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/26/2024,2312709475,974,0.2,CS,44.0,0.0
,2312685961,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,03/25/2024,2312685961,646,2.0,CS,252.76,0.0
,2312706280,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,03/25/2024,2312706280,974,0.2,CS,44.0,0.0
